objectid,filename,title,format,youtubeid,vimeoid,lattitude,longitude ,date,subject,location,creator,description,source,identifier,type,rights,rightsstatement
2.06.158,,Spectrum Glass No. 317-1s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque tan colored glass with wavy light crme colored detailing.,,Glass,Glass Units,,
,,,,,,,,,,,,,,,,,
2.06.160,,Spectrum Glass No. 387-2s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque grey glass pannel with lighter wavy detailing.,,Glass,Glass Unitx,,
2.06.161,,Spectrum Glass No. 315-1s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque white glass pannel with tan-crme colored swirling detailing.,,,,,
,,,,,,,,,,,,,,,,,
2.06.163,,Spectrum Glass No. 315-02s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque white glass pannel with light crme pattering. ,,,,,
2.06.164,,Spectrum Glass No. 891-61s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque white-lavender colored glass pannel  with swirling wave-like detailing.,,,,,
,,,,,,,,,,,,,,,,,
2.06.166,,Spectrum Glass No. 317-6s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque burgundy colored glass panneling with lighter swirling detailing. ,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2.06.169,,Spectrum Glass No. 315-6s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque brown glass panneling with purple and white swirling detailing.,,,,,
2.06.170,,Spectrum Glass No. 411-15G,,,,,,,Architecture; Product Design,,Spectrum Glass,Translucent brown glass pannel with heavy engraved texture and darker swirling pattering. ,,,,,
2.06.171,,Spectrum Glass No. 317-2s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque caramel colored  glass pannel with darker and lighter swirling detailing.,,,,,
,,,,,,,,,,,,,,,,,
2.06.173,,Spectrum Glass No. 818-52s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque white glass pannel with faint light purple and brown streaking patterning.,,,,,
2.06.174,,Spectrum Glass No. 315-2s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque tan colored glass pannel with darker swirling pattern and slight color bleed. ,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2.06.180,,Spectrum Glass No. 623-7s,,,,,,,Architecture; Product Design,,Spectrum Glass,"Opaque blue glass pannel with dark blue, green, and white streaking pattern. ",,,,,
2.06.181,,Spectrum Glass No. 329-6s,,,,,,,Architecture; Product Design,,Spectrum Glass,"Translucent green glass pannel with whispy, lighter colored patterning. ",,,,,
2.06.182,,Spectrum Glass No. 125s,,,,,,,Architecture; Product Design,,Spectrum Glass,Translucent dark reen glass pannel.,,,,,
,,,,,,,,,,,,,,,,,
2.06.184,,Spectrum Glass No. 823-92s,,,,,,,Architecture; Product Design,,Spectrum Glass,Translucent green/blue glass pannel with lighter colored whispy patterning. ,,,,,
2.06.185,,Spectrum Glass No. 828-52s,,,,,,,Architecture; Product Design,,Spectrum Glass,"Opaque glass sage green panneling with lighter colored, wavy glass pattern. ",,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2.06.190,,Spectrum Glass No. 100Seedy,,,,,,,Architecture; Product Design,,Spectrum Glass,Transparent glass pannel with clear seed-like detailing. ,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2.06.195,,Spectrum Glass No. 100GG,,,,,,,Architecture; Product Design,,Spectrum Glass,"Transparent glass panneling with heavy, textured mound-like etching. ",,,,,
2.06.196,,Spectrum Glass 100G,,,,,,,Architecture; Product Design,,Spectrum Glass,"Transparent glass panneling with heavy, condensed etched texturing. ",,,,,
2.06.197,,Spectrum Glass 100R,,,,,,,Architecture; Product Design,,Spectrum Glass,Transparent glass pannel with heavy wave like etched pattern. ,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2.06.200,,Spectrum Glass 100H,,,,,,,Architecture; Product Design,,Spectrum Glass,Transparent glass pannel with bubble-like etched texturing.,,,,,
2.06.201,,Spectrum Glass No. 100 Hs,,,,,,,Architecture; Product Design,,Spectrum Glass,"Transparent glass pannel with light, etched texturing. ",,,,,
2.06.202,,Spectrum Baroque No. BR/Clear,,,,,,,Architecture; Product Design,,Spectrum Glass,Transparent glass pannel with sweeping fine lines etched into the materials surface. ,,,,,
2.06.203,,Spectrum Glass 100s,,,,,,,Architecture; Product Design,,Spectrum Glass,Transparent glass pannel. ,,,,,
2.06.204,,Spectrum Glass No. 209FLE,,,,,,,Architecture; Product Design,,Spectrum Glass,"Translucent glass pannel, colored blue-white with fluid looking texture. ",,,,,
2.06.205,,Spectrum Glass No. 200s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque white colored glass pannel. ,,,,,
2.06.206,,Spectrum Glass No. 305s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque white glass pannel with light streaking patterning. ,,,,,
2.06.207,,Spectrum Glass No. 622-7s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque forest green glass pannel with lighter streaking pattern and slight etched texturing. ,,,,,
,,,,,,,,,,,,,,,,,
2.06.209,,Spectrum Glass No. 123H,,,,,,,Architecture; Product Design,,Spectrum Glass,"Translucent green glass pannel with round, cell-like etched patterning. ",,,,,
2.06.210,,Spectrum Glass No. 329-1s,,,,,,,Architecture; Product Design,,Spectrum Glass,Translucent light green glass panneling with opaque grey whispy streaking pattern. ,,,,,
2.06.211,,Spectrum Glass 329-2s,,,,,,,Architecture; Product Design,,Spectrum Glass,Translucent green glass pannel with opaque grey whispy strealing pattern. ,,,,,
2.06.212,,Spectrum Glass 325-6s,,,,,,,Architecture; Product Design,,Spectrum Glass,Opaque mint green glass pannel with darker swirling pattern ,,,,,
,,,,,,,,,,,,,,,,,
2.06.214,,Spectrum Glass No. 823-72s,,,,,,,Architecture; Product Design,,Spectrum Glass,Translucent- near opaque sage green glass pannel with darker spreaking pattern. ,,,,,
2.06.215,,Spectrum Glass No. 123s ,,,,,,,Architecture; Product Design,,Spectrum Glass,Translucent dark green glass pannel. ,,,,,
2.06.216,,Spectrum Glass No. 327-6s,,,,,,,Architecture; Product Design,,Spectrum Glass,"Opaque dark green glass pannel with lighter green, whispy detailing. ",,,,,
2.06.217,,Spectrum Glass No. 359-1s,,,,,,,Architecture; Product Design,,Spectrum Glass,Translucent cherry red glass pannel with slight streaking pattern. ,,,,,
,,,,,,,,,,,,,,,,,
2.07.01,,Aqua-Lite 01,,,,,,2021,Architecture; Product Design,https://c889979.ssl.cf3.rackcdn.com/cgg/uploads/guide/Wissmach-Glass-stained-glass-catalog.pdf,Paul Wissmach Glass Company,Dark medium purple,https://wissmachglass.com/,Glass,Glass units,,
2.07.02,,Aqua-Lite 136,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium blue cast opal,https://wissmachglass.com/,Glass,Glass units,,
2.07.03,,Aqua-Lite 202,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Very light green,https://wissmachglass.com/,Glass,Glass units,,
2.07.04,,Aqua-Lite 203,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Pink cast opal ,https://wissmachglass.com/,Glass,Glass units,,
2.07.05,,Aqua-Lite xx-204,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Orange cast opal ,https://wissmachglass.com/,Glass,Glass units,,
2.07.06,,Aqua-Lite xx-208,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Light white cast opal,https://wissmachglass.com/,Glass,Glass units,,
2.07.07,,Aqua-Lite 210,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Dark amber brown,https://wissmachglass.com/,Glass,Glass units,,
2.07.08,,Aqua-Lite 311-A,,,,,,,Architecture; Product Design,,Paul Wissmach Glass Company,,https://wissmachglass.com/,Glass,Glass units,,
2.07.09,,Aqua-Lite misc.,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Lightest amber,https://wissmachglass.com/,Glass,Glass units,,
2.07.10,,Corella Classic 0001,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Iridescent crystal,https://wissmachglass.com/,Glass,Glass units,,
2.07.11,,Corella Classic 01 IRID,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium red/orange,https://wissmachglass.com/,Glass,Glass units,,
2.07.12,,Corella Classic 18,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium orange,https://wissmachglass.com/,Glass,Glass units,,
2.07.13,,Corella Classic 18 L,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Aqua blue/green,https://wissmachglass.com/,Glass,Glass units,,
2.07.14,,Corella Classic 25,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium amber,https://wissmachglass.com/,Glass,Glass units,,
2.07.15,,Corella Classic 34,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Mimosa yellow,https://wissmachglass.com/,Glass,Glass units,,
2.07.16,,Corella Classic 40 CX,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Darker medium amber,https://wissmachglass.com/,Glass,Glass units,,
2.07.17,,Corella Classic 45,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Dark amber  ,https://wissmachglass.com/,Glass,Glass units,,
2.07.18,,Corella Classic 48,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Apricot color,https://wissmachglass.com/,Glass,Glass units,,
2.07.19,,Corella Classic 49,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium aqua blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.20,,Corella Classic 65,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Sage leaf,https://wissmachglass.com/,Glass,Glass units,,
2.07.21,,Corella Classic 78,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Light bue grey,https://wissmachglass.com/,Glass,Glass units,,
2.07.22,,Corella Classic 118,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Light medium purple,https://wissmachglass.com/,Glass,Glass units,,
2.07.23,,Corella Classic 135,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium copper blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.24,,Corella Classic 158,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Salem green,https://wissmachglass.com/,Glass,Glass units,,
2.07.25,,Corella Classic 161,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Cobalt blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.26,,Corella Classic 220,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium blue purple cast,https://wissmachglass.com/,Glass,Glass units,,
2.07.27,,"Corella Classic 246 (1 miss label, 2 copies)",,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Lichen,https://wissmachglass.com/,Glass,Glass units,,
2.07.28,,Corella Classic 286,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium army green,https://wissmachglass.com/,Glass,Glass units,,
2.07.29,,Corella Classic 287,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium sky blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.30,,Corella Classic 300,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Light yellow green,https://wissmachglass.com/,Glass,Glass units,,
2.07.31,,Corella Classic 309,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium violet,https://wissmachglass.com/,Glass,Glass units,,
2.07.32,,Corella Classic 311 V,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium green,https://wissmachglass.com/,Glass,Glass units,,
2.07.33,,Corella Classic xx-316,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium olive,https://wissmachglass.com/,Glass,Glass units,,
2.07.34,,Corella Classic 318,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Dark yellow green??,https://wissmachglass.com/,Glass,Glass units,,
2.07.35,,Corella Classic 319,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Dark cobalt blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.36,,Corella Classic 329 (3 copies),,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Light copper blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.37,,Corella Classic 338,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium green,https://wissmachglass.com/,Glass,Glass units,,
2.07.38,,Corella Classic 343,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Dark yellow green??,https://wissmachglass.com/,Glass,Glass units,,
2.07.39,,Corella Classic 346,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium teal blue/green,https://wissmachglass.com/,Glass,Glass units,,
2.07.40,,Corella Classic 364,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Midnight blue cathedral,https://wissmachglass.com/,Glass,Glass units,,
2.07.41,,Corella Classic 378,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium mauve,https://wissmachglass.com/,Glass,Glass units,,
2.07.42,,Corella Classic 418,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium cobalt blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.43,,Corella Classic 1118,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium yellow green,https://wissmachglass.com/,Glass,Glass units,,
2.07.44,,Corella Classic 1146,,,,,,,Architecture; Product Design,,Paul Wissmach Glass Company,,https://wissmachglass.com/,Glass,Glass units,,
2.07.45,,Corella Classic misc.,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Dense black,https://wissmachglass.com/,Glass,Glass units,,
2.07.46,,Double Rolled Black,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Iridescent black,https://wissmachglass.com/,Glass,Glass units,,
2.07.47,,Double Rolled Black IRID,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Ginger root,https://wissmachglass.com/,Glass,Glass units,,
2.07.48,,Double Rolled 000 (2 copies),,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Crystal,https://wissmachglass.com/,Glass,Glass units,,
2.07.49,,Double Rolled 01,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Light amber,https://wissmachglass.com/,Glass,Glass units,,
2.07.50,,Double Rolled 002,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Copper red,https://wissmachglass.com/,Glass,Glass units,,
2.07.51,,Double Rolled 16 (2 copies),,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Scarlet,https://wissmachglass.com/,Glass,Glass units,,
2.07.52,,Double Rolled 18,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Crimson,https://wissmachglass.com/,Glass,Glass units,,
2.07.53,,Double Rolled 18 DD (2 copies),,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Warm vanilla,https://wissmachglass.com/,Glass,Glass units,,
2.07.54,,Double Rolled 34,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium amber,https://wissmachglass.com/,Glass,Glass units,,
2.07.55,,Double Rolled 47,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Powder blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.56,,Double Rolled 49,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Powder blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.57,,Double Rolled 62-X,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Bermuda,https://wissmachglass.com/,Glass,Glass units,,
2.07.58,,Double Rolled 65,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Light blue grey,https://wissmachglass.com/,Glass,Glass units,,
2.07.59,,Double Rolled 118,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Light peach bronze,https://wissmachglass.com/,Glass,Glass units,,
2.07.60,,Double Rolled 156 S,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium copper blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.61,,Double Rolled 158,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Hydrangea,https://wissmachglass.com/,Glass,Glass units,,
2.07.62,,Double Rolled 189,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium cobalt blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.63,,Double Rolled 219,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Dark copper blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.64,,Double Rolled 221,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Light blue grey,https://wissmachglass.com/,Glass,Glass units,,
2.07.65,,Double Rolled 235,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Dark purple,https://wissmachglass.com/,Glass,Glass units,,
2.07.66,,Double Rolled 241,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium blue/light purple cast,https://wissmachglass.com/,Glass,Glass units,,
2.07.67,,Double Rolled 243 (2 copies),,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Dessert sand,https://wissmachglass.com/,Glass,Glass units,,
2.07.68,,Double Rolled 276 (2 copies),,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium sky blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.69,,Double Rolled 300,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Violet,https://wissmachglass.com/,Glass,Glass units,,
2.07.70,,Double Rolled 311 V,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium green,https://wissmachglass.com/,Glass,Glass units,,
2.07.71,,Double Rolled XX 316,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Sapphire,https://wissmachglass.com/,Glass,Glass units,,
2.07.72,,Double Rolled 329,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,Emerald,https://wissmachglass.com/,Glass,Glass units,,
2.07.73,,Double Rolled 334,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Medium blue  ,https://wissmachglass.com/,Glass,Glass units,,
2.07.74,,Double Rolled 341,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Dark copper blue,https://wissmachglass.com/,Glass,Glass units,,
2.07.75,,Double Rolled 370,,,,,,2021,Architecture; Product Design,,Paul Wissmach Glass Company,Light grey,https://wissmachglass.com/,Glass,Glass units,,
